geoid10,nearest_greenway_loop_contiguous_dist,nearest_greenway_loop_contiguous_score,los_closest_park_dist,los_dist_score,los_acre_score,los_exp_score,los_3_factor_total_score,los_3_factor_grade,los_total_score,los_total_grade,la_closest_park_dist,la_dist_score,la_acre_score,la_exp_score,la_3_factor_total_score,la_3_factor_grade,la_total_score,la_total_grade,la_los_closest_park_diff,la_los_closest_park_diff_pct,la_los_dist_score_diff,la_los_acre_score_diff,la_los_exp_score_diff,la_los_3_factor_total_score_diff,la_los_total_score_diff,pop_2018,popdensity_2018,pop_pct,tothh_2018,hh_pct,low_income,low_income_pct_tot_pop,low_income_pct_low_income,middle_income,middle_income_pct_tot_pop,middle_income_pct_middle_income,high_income,high_income_pct_tot_pop,high_income_pct_high_income,los_income_low_a,los_income_low_b,los_income_low_c,los_income_low_d,los_income_low_f,los_income_middle_a,los_income_middle_b,los_income_middle_c,los_income_middle_d,los_income_middle_f,los_income_high_a,los_income_high_b,los_income_high_c,los_income_high_d,los_income_high_f,la_income_low_a,la_income_low_b,la_income_low_c,la_income_low_d,la_income_low_f,la_income_middle_a,la_income_middle_b,la_income_middle_c,la_income_middle_d,la_income_middle_f,la_income_high_a,la_income_high_b,la_income_high_c,la_income_high_d,la_income_high_f,race_white_pop_2018,race_white_pct_totpop,race_white_pct_white_pop,race_black_pop_2018,race_black_pct_totpop,race_black_pct_black_pop,hisp_pop_2018,hisp_pct_totpop,hisp_pct_hisp,hisp_no_bw_pop_2018,hisp_no_bw_pct_totpop,hisp_no_bw_pct_hisp_no_bw_pop,minority_pop_2018,minority_pct_totpop,minority_pct_minority_pop,los_white_a,los_white_b,los_white_c,los_d_white_d,los_white_f,los_black_a,los_black_b,los_black_c,los_black_d,los_black_f,los_hisp_a,los_hisp_b,los_hisp_c,los_hisp_d,los_hisp_f,los_hisp_no_bw_a,los_hisp_no_bw_b,los_hisp_no_bw_c,los_hisp_no_bw_d,los_hisp_no_bw_f,los_minority_a,los_minority_b,los_minority_c,los_minority_d,los_minority_f,la_white_a,la_white_b,la_white_c,la_white_d,la_white_f,la_black_a,la_black_b,la_black_c,la_black_d,la_black_f,la_hisp_a,la_hisp_b,la_hisp_c,la_hisp_d,la_hisp_f,la_hisp_no_bw_a,la_hisp_no_bw_b,la_hisp_no_bw_c,la_hisp_no_bw_d,la_hisp_no_bw_f,la_minority_a,la_minority_b,la_minority_c,la_minority_d,la_minority_f,cac,council_dist,council_person,beltline,sqmi
371830541055007,7352.58288084178,3,1.24886984129743,2,3,2,7,C,10,C,1.2051926877963899,2,3,3,8,C,11,C,0.0436771535010341,3.49733431433165,0,0,1,1,1,41,641.381459515887,0.0081931832715181,17,0.0084369339189558,2,0.000399667476659419,0.0037367811367288203,10,0.0019983373832971,0.0110460620788689,5,0.000999168691648548,0.00883704489218805,0,0,2,0,0,0,0,10,0,0,0,0,5,0,0,0,0,2,0,0,0,0,10,0,0,0,0,5,0,0,29,0.00579517841156158,0.0102161598511963,8,0.0015986699066376801,0.00565554880031671,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,13,0.00259783859828623,0.00545135088668319,0,0,29,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,13,0,0,0,0,29,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,13,0,0,Northeast,,,Outside,0.06392451698081
371830541055008,7161.38584591239,3,1.38561847874056,2,3,2,7,C,10,C,1.38561847874056,2,3,3,8,C,11,C,0.0,0.0,0,0,1,1,1,31,619.458019621703,0.006194845888220999,11,0.00545919253579493,0,0.0,0.0,7,0.0013988361683079699,0.007732243455208221,3,0.000599501214989129,0.00530222693531283,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,22,0.00439634224325361,0.007750190231942059,6,0.00119900242997826,0.00424166160023753,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,10,0.0019983373832971,0.004193346835910139,0,0,22,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,22,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,Northeast,,,Outside,0.0500437463364045
371830541055009,6969.890558909139,3,1.34935012146442,2,3,2,7,C,10,C,1.34935012146442,2,3,3,8,C,11,C,0.0,0.0,0,0,1,1,1,15,683.356093940858,0.00299750607494565,6,0.00297774138316087,0,0.0,0.0,4,0.000799334953318839,0.00441842483154755,2,0.000399667476659419,0.00353481795687522,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,11,0.0021981711216268103,0.0038750951159710295,3,0.000599501214989129,0.00212083080011877,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,5,0.000999168691648548,0.0020966734179550697,0,0,11,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,11,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,Northeast,,,Outside,0.0219504883808034
371830541055010,3937.7329134006,4,1.7162981891737499,1,2,2,5,D,9,C,1.7162981891737499,1,2,2,5,D,9,C,0.0,0.0,0,0,0,0,0,140,885.750739691692,0.0279767233661594,54,0.0267996724484479,4,0.000799334953318839,0.007473562273457641,35,0.0069941808415398396,0.0386612172760411,16,0.0031973398132753602,0.0282785436550018,0,0,4,0,0,0,0,35,0,0,0,0,16,0,0,0,0,4,0,0,0,0,35,0,0,0,0,16,0,0,99,0.0197835400946413,0.0348758560437393,28,0.00559534467323187,0.0197944208011085,8,0.0015986699066376801,0.0134221431807124,3,0.000599501214989129,0.008687342541916429,45,0.00899251822483694,0.0188700607615957,0,0,99,0,0,0,0,28,0,0,0,0,8,0,0,0,0,3,0,0,0,0,45,0,0,0,0,99,0,0,0,0,28,0,0,0,0,8,0,0,0,0,3,0,0,0,0,45,0,0,Northeast,,,Outside,0.15805801082224402
371830541055011,7531.82316038343,3,1.7007951108936497,1,2,2,5,D,8,D,1.7007951108936497,1,2,2,5,D,8,D,0.0,0.0,0,0,0,0,0,36,1230.06995026571,0.00719401457986955,16,0.00794064368842899,2,0.000399667476659419,0.0037367811367288203,10,0.0019983373832971,0.0110460620788689,5,0.000999168691648548,0.00883704489218805,0,0,0,2,0,0,0,0,10,0,0,0,0,5,0,0,0,0,2,0,0,0,0,10,0,0,0,0,5,0,25,0.00499584345824274,0.008807034354479609,7,0.0013988361683079699,0.00494860520027712,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,11,0.0021981711216268103,0.00461268151950116,0,0,0,25,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,11,0,0,0,0,25,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,11,0,Northeast,,,Outside,0.0292666282858334
371830541055012,6116.081188722071,3,1.19040080415943,2,3,2,7,C,10,C,1.19040080415943,2,3,3,8,C,11,C,0.0,0.0,0,0,1,1,1,7,1045.7419815896199,0.0013988361683079699,5,0.0024814511526340603,0,0.0,0.0,3,0.000599501214989129,0.00331381862366066,2,0.000399667476659419,0.00353481795687522,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,5,0.000999168691648548,0.00176140687089592,1,0.00019983373832971002,0.000706943600039589,0,0.0,0.0,0,0.0,0.0,2,0.000399667476659419,0.000838669367182029,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Northeast,,,Outside,0.00669381178458514
371830541055013,4736.8953122945595,4,1.48253452619001,2,2,2,6,D,10,C,1.48253452619001,2,2,2,6,D,10,C,0.0,0.0,0,0,0,0,0,87,2086.50190013029,0.0173855352346847,26,0.0129035459936971,2,0.000399667476659419,0.0037367811367288203,16,0.0031973398132753602,0.0176736993261902,7,0.0013988361683079699,0.0123718628490633,0,0,2,0,0,0,0,16,0,0,0,0,7,0,0,0,0,2,0,0,0,0,16,0,0,0,0,7,0,0,61,0.0121898580381123,0.0214891638249302,17,0.00339717355160506,0.012018041200673001,5,0.000999168691648548,0.00838883948794524,2,0.000399667476659419,0.00579156169461095,28,0.00559534467323187,0.0117413711405484,0,0,61,0,0,0,0,17,0,0,0,0,5,0,0,0,0,2,0,0,0,0,28,0,0,0,0,61,0,0,0,0,17,0,0,0,0,5,0,0,0,0,2,0,0,0,0,28,0,0,Northeast,,,Outside,0.0416965831636997
371830541061000,9559.42249726289,3,1.63087314769185,1,1,1,3,F,6,D,1.63087314769185,1,2,2,5,D,8,D,0.0,0.0,0,1,1,2,2,616,1103.8560495398801,0.123097582811101,196,0.0972728851832552,36,0.00719401457986955,0.0672620604611188,107,0.0213822100012789,0.118192864243897,53,0.0105911881314746,0.0936726758571934,0,0,0,36,0,0,0,0,107,0,0,0,0,53,0,0,0,0,36,0,0,0,0,107,0,0,0,0,53,0,132,0.0263780534595217,0.0465011413916523,274,0.0547544443023405,0.19370254641084697,229,0.0457619260775035,0.38420884854789206,170,0.0339717355160506,0.492282744041931,536,0.10711088374472401,0.22476339040478402,0,0,0,132,0,0,0,0,274,0,0,0,0,229,0,0,0,0,170,0,0,0,0,536,0,0,0,0,132,0,0,0,0,274,0,0,0,0,229,0,0,0,0,170,0,0,0,0,536,0,Southeast,C,Corey Branch,Outside,0.5580437777704511
371830541061001,5804.158162748149,3,1.08258876586961,2,2,2,6,D,9,C,1.08258876586961,2,2,2,6,D,9,C,0.0,0.0,0,0,0,0,0,186,12313.769267481299,0.03716907532932601,59,0.0292811236010819,11,0.0021981711216268103,0.0205522962520085,31,0.006194845888220999,0.0342427924444935,15,0.00299750607494565,0.0265111346765642,0,0,11,0,0,0,0,31,0,0,0,0,15,0,0,0,0,11,0,0,0,0,31,0,0,0,0,15,0,0,40,0.007993349533188391,0.0140912549671674,83,0.0165862002813659,0.0586763188032859,69,0.013788527944749999,0.115765984933644,51,0.0101915206548152,0.147684823212579,162,0.032373065609413,0.0679322187417443,0,0,40,0,0,0,0,83,0,0,0,0,69,0,0,0,0,51,0,0,0,0,162,0,0,0,0,40,0,0,0,0,83,0,0,0,0,69,0,0,0,0,51,0,0,0,0,162,0,0,Southeast,C,Corey Branch,Outside,0.0151050418405351
371830541061002,4984.24372134971,4,0.7643620158901079,3,3,2,8,C,12,C,0.7643620158901079,3,3,2,8,C,12,C,0.0,0.0,0,0,0,0,0,41,2116.01105745351,0.0081931832715181,12,0.00595548276632174,2,0.000399667476659419,0.0037367811367288203,6,0.00119900242997826,0.00662763724732133,3,0.000599501214989129,0.00530222693531283,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,9,0.00179850364496739,0.00317053236761266,18,0.0035970072899347704,0.0127249848007126,15,0.00299750607494565,0.0251665184638357,12,0.00239800485995652,0.0347493701676657,36,0.00719401457986955,0.0150960486092765,0,0,9,0,0,0,0,18,0,0,0,0,15,0,0,0,0,12,0,0,0,0,36,0,0,0,0,9,0,0,0,0,18,0,0,0,0,15,0,0,0,0,12,0,0,0,0,36,0,0,Southeast,C,Corey Branch,Outside,0.019376080222067
371830541061003,5512.940429280689,3,1.02743357069724,3,2,2,7,C,10,C,1.02743357069724,3,2,2,7,C,10,C,0.0,0.0,0,0,0,0,0,75,10244.4052904981,0.0149875303747282,27,0.0133998362242239,5,0.000999168691648548,0.009341952841822059,15,0.00299750607494565,0.0165690931183033,6,0.00119900242997826,0.0106044538706257,0,0,5,0,0,0,0,15,0,0,0,0,6,0,0,0,0,5,0,0,0,0,15,0,0,0,0,6,0,0,16,0.0031973398132753602,0.00563650198686695,33,0.00659451336488042,0.0233291388013064,28,0.00559534467323187,0.0469775011324933,21,0.0041965085049239,0.060811397793415004,65,0.0129891929914311,0.0272567544334159,0,0,16,0,0,0,0,33,0,0,0,0,28,0,0,0,0,21,0,0,0,0,65,0,0,0,0,16,0,0,0,0,33,0,0,0,0,28,0,0,0,0,21,0,0,0,0,65,0,0,Southeast,C,Corey Branch,Outside,0.00732106919564807
371830541061004,8146.81786770246,3,1.36333439209328,2,1,1,4,D,7,D,1.36333439209328,2,1,2,5,D,8,D,0.0,0.0,0,0,1,1,1,92,10238.35770346,0.0183847039263333,28,0.0138961264547507,5,0.000999168691648548,0.009341952841822059,15,0.00299750607494565,0.0165690931183033,8,0.0015986699066376801,0.0141392718275009,0,0,0,5,0,0,0,0,15,0,0,0,0,8,0,0,0,0,5,0,0,0,0,15,0,0,0,0,8,0,20,0.00399667476659419,0.007045627483583691,41,0.0081931832715181,0.0289846876016231,34,0.00679434710321013,0.0570441085180276,25,0.00499584345824274,0.0723945211826369,80,0.0159866990663768,0.0335467746872812,0,0,0,20,0,0,0,0,41,0,0,0,0,34,0,0,0,0,25,0,0,0,0,80,0,0,0,0,20,0,0,0,0,41,0,0,0,0,34,0,0,0,0,25,0,0,0,0,80,0,Southeast,C,Corey Branch,Outside,0.00898581614988007
371830541061005,8490.86941207438,3,1.42849566943645,2,1,1,4,D,7,D,1.42849566943645,2,1,2,5,D,8,D,0.0,0.0,0,0,1,1,1,3,75.4341087451,0.000599501214989129,1,0.000496290230526812,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,1,0.00019983373832971002,0.000706943600039589,1,0.00019983373832971002,0.00167776789758905,1,0.00019983373832971002,0.0028957808473054803,3,0.000599501214989129,0.0012580040507730401,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,Southeast,,,Outside,0.0397698077157288
371830541061006,7108.565146314209,3,1.16669561910308,2,1,1,4,D,7,D,1.16669561910308,2,2,2,6,D,9,C,0.0,0.0,0,1,1,2,2,178,7857.159390818109,0.0355704054226883,58,0.0287848333705551,11,0.0021981711216268103,0.0205522962520085,31,0.006194845888220999,0.0342427924444935,15,0.00299750607494565,0.0265111346765642,0,0,0,11,0,0,0,0,31,0,0,0,0,15,0,0,0,11,0,0,0,0,31,0,0,0,0,15,0,0,38,0.00759368205652897,0.013386692218808997,79,0.0157868653280471,0.0558485444031275,66,0.0131890267297608,0.11073268124087701,49,0.009791853178155771,0.14189326151796802,155,0.030974229441105002,0.0649968759566072,0,0,0,38,0,0,0,0,79,0,0,0,0,66,0,0,0,0,49,0,0,0,0,155,0,0,0,38,0,0,0,0,79,0,0,0,0,66,0,0,0,0,49,0,0,0,0,155,0,0,Southeast,C,Corey Branch,Outside,0.0226544977830043
371830541061007,8991.86759397213,3,1.52338168873526,2,1,1,4,D,7,D,1.52338168873526,2,1,2,5,D,8,D,0.0,0.0,0,0,1,1,1,161,12239.1405229725,0.0321732318710833,43,0.0213404799126529,8,0.0015986699066376801,0.0149471245469153,24,0.00479600971991303,0.0265105489892853,11,0.0021981711216268103,0.0194414987628137,0,0,0,8,0,0,0,0,24,0,0,0,0,11,0,0,0,0,8,0,0,0,0,24,0,0,0,0,11,0,35,0.0069941808415398396,0.0123298480962715,72,0.0143880291597391,0.0508999392028504,60,0.0119900242997826,0.100666073855343,44,0.008792684486507229,0.127414357281441,140,0.0279767233661594,0.058706855702742006,0,0,0,35,0,0,0,0,72,0,0,0,0,60,0,0,0,0,44,0,0,0,0,140,0,0,0,0,35,0,0,0,0,72,0,0,0,0,60,0,0,0,0,44,0,0,0,0,140,0,Southeast,C,Corey Branch,Outside,0.0131545184645775
371830541061008,6170.97411802429,3,0.989121593784028,3,3,2,8,C,11,C,0.989121593784028,3,3,2,8,C,11,C,0.0,0.0,0,0,0,0,0,44,10746.7423041234,0.008792684486507229,12,0.00595548276632174,2,0.000399667476659419,0.0037367811367288203,6,0.00119900242997826,0.00662763724732133,3,0.000599501214989129,0.00530222693531283,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,9,0.00179850364496739,0.00317053236761266,20,0.00399667476659419,0.0141388720007918,16,0.0031973398132753602,0.0268442863614248,12,0.00239800485995652,0.0347493701676657,38,0.00759368205652897,0.0159347179764586,0,0,9,0,0,0,0,20,0,0,0,0,16,0,0,0,0,12,0,0,0,0,38,0,0,0,0,9,0,0,0,0,20,0,0,0,0,16,0,0,0,0,12,0,0,0,0,38,0,0,Southeast,C,Corey Branch,Outside,0.00409426398761956
371830541061009,7250.78790030755,3,1.1936317467533402,2,1,1,4,D,7,D,1.1936317467533402,2,2,2,6,D,9,C,0.0,0.0,0,1,1,2,2,90,8947.71890135409,0.0179850364496739,26,0.0129035459936971,5,0.000999168691648548,0.009341952841822059,15,0.00299750607494565,0.0165690931183033,6,0.00119900242997826,0.0106044538706257,0,0,0,5,0,0,0,0,15,0,0,0,0,6,0,0,0,5,0,0,0,0,15,0,0,0,0,6,0,0,19,0.0037968410282644798,0.0066933461094045,40,0.007993349533188391,0.0282777440015836,34,0.00679434710321013,0.0570441085180276,25,0.00499584345824274,0.0723945211826369,78,0.0155870315897174,0.0327081053200991,0,0,0,19,0,0,0,0,40,0,0,0,0,34,0,0,0,0,25,0,0,0,0,78,0,0,0,19,0,0,0,0,40,0,0,0,0,34,0,0,0,0,25,0,0,0,0,78,0,0,Southeast,C,Corey Branch,Outside,0.0100584295273715
371830541061010,11444.837848457,2,2.33890827801502,1,2,2,5,D,7,D,2.33890827801502,1,2,3,6,D,8,D,0.0,0.0,0,0,1,1,1,37,62.441125324958804,0.007393848318199259,4,0.00198516092210725,0,0.0,0.0,2,0.000399667476659419,0.00220921241577378,1,0.00019983373832971002,0.00176740897843761,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,8,0.0015986699066376801,0.00281825099343348,16,0.0031973398132753602,0.0113110976006334,14,0.0027976723366159397,0.0234887505662467,11,0.0021981711216268103,0.0318535893203602,32,0.00639467962655071,0.0134187098749125,0,0,0,8,0,0,0,0,16,0,0,0,0,14,0,0,0,0,11,0,0,0,0,32,0,0,0,0,8,0,0,0,0,16,0,0,0,0,14,0,0,0,0,11,0,0,0,0,32,0,Southeast,C,Corey Branch,Outside,0.5925581867309879
371830541061011,12100.8742573491,2,2.46315738023856,1,1,2,4,D,6,D,2.46315738023856,1,1,3,5,D,7,D,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.0122464498732558
371830541061012,11877.6704709556,2,2.42088385412044,1,1,2,4,D,6,D,2.42088385412044,1,2,3,6,D,8,D,0.0,0.0,0,1,1,2,2,52,1949.15790958038,0.0103913543931449,13,0.00645177299684856,3,0.000599501214989129,0.005605171705093229,6,0.00119900242997826,0.00662763724732133,4,0.000799334953318839,0.00706963591375044,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,11,0.0021981711216268103,0.0038750951159710295,23,0.00459617598158332,0.0162597028009105,19,0.0037968410282644798,0.0318775900541919,14,0.0027976723366159397,0.0405409318622767,45,0.00899251822483694,0.0188700607615957,0,0,0,11,0,0,0,0,23,0,0,0,0,19,0,0,0,0,14,0,0,0,0,45,0,0,0,0,11,0,0,0,0,23,0,0,0,0,19,0,0,0,0,14,0,0,0,0,45,0,Southeast,C,Corey Branch,Outside,0.0266781874082202
371830541061013,12693.610339431201,2,2.57541802796282,1,1,1,3,F,5,D,2.57541802796282,1,1,2,4,D,6,D,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.004400049518738279
371830541061014,9759.6819688238,3,1.6688015729291998,1,3,2,6,D,9,C,1.6688015729291998,1,3,3,7,C,10,C,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.00159324781731144
371830541061015,10584.309896693001,2,2.17592924432206,1,2,2,5,D,7,D,2.17592924432206,1,2,3,6,D,8,D,0.0,0.0,0,0,1,1,1,6,69.4725022078337,0.00119900242997826,2,0.000992580461053624,0,0.0,0.0,1,0.00019983373832971002,0.00110460620788689,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00019983373832971002,0.00035228137417918397,3,0.000599501214989129,0.00212083080011877,2,0.000399667476659419,0.00335553579517809,1,0.00019983373832971002,0.0028957808473054803,5,0.000999168691648548,0.0020966734179550697,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,Southeast,C,Corey Branch,Outside,0.0863651057514875
371830541061016,10604.096546508299,2,2.17967714144585,1,2,2,5,D,7,D,2.17967714144585,1,2,3,6,D,8,D,0.0,0.0,0,0,1,1,1,18,762.5264516557598,0.0035970072899347704,3,0.00148887069158044,0,0.0,0.0,2,0.000399667476659419,0.00220921241577378,1,0.00019983373832971002,0.00176740897843761,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0.000799334953318839,0.00140912549671674,8,0.0015986699066376801,0.00565554880031671,7,0.0013988361683079699,0.0117443752831233,5,0.000999168691648548,0.0144789042365274,16,0.0031973398132753602,0.00670935493745623,0,0,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,0,5,0,0,0,0,16,0,0,0,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,0,5,0,0,0,0,16,0,Southeast,C,Corey Branch,Outside,0.0236057384775499
371830541061017,7997.36870616177,3,1.2311511397243402,2,2,2,6,D,9,C,1.2311511397243402,2,2,3,7,C,10,C,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.0504186119547974
371830541061018,8343.68236829582,3,1.29674116960908,2,2,2,6,D,9,C,1.29674116960908,2,2,3,7,C,10,C,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.0277820606245286
371830541061019,9141.12487945415,3,2.6845052378380903,1,2,3,6,D,9,C,2.2353922980887697,1,2,3,6,D,9,C,0.449112939749318,16.7298216974612,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.0023438814778938897
371830541061020,7350.175418158349,3,2.3453101755856403,1,2,3,6,D,9,C,1.8961972358363302,1,2,4,7,C,10,C,0.449112939749318,19.1494048175172,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Outside,0.00868285360078178
371830541061021,10786.1981100282,2,1.58088374336621,1,3,3,7,C,9,C,1.58088374336621,1,3,4,8,C,10,C,0.0,0.0,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeast,C,Corey Branch,Inside,0.007326673992449359
371830541061022,4827.44911180208,4,1.86752084096463,1,3,4,8,C,12,C,1.4184079012153101,2,3,4,9,C,13,B,0.449112939749318,24.0486172843639,1,0,0,1,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East,C,Corey Branch,Outside,0.00420152408904272
